Code,Name,LongName,Market,Sector,SubSector,Price,FiftyTwoWeek,Volume,EPS,DPS,NTA,PE,DY,ROE,PTBV,MarketCapInMillion
0127,JHM [s],JHM CONSOLIDATION BHD,Main Market,Technology,Semiconductors,0.290000,0.280-0.495,3,-1.500000,0.000000,0.470000,-19.320000,0.000000,-3.190000,0.620000,175.740000
03063,PING [s],PING EDGE TECHNOLOGY BERHAD,Leap Market,Consumer Products & Services,Consumer Services,0.350000,0.240-0.350,0,-0.320000,0.000000,0.050000,-109.090000,0.000000,-3.210000,7.000000,78.320000
0838EA,CHINA100-MYR [s],VP-DJ SHARIAH CHINA A-SHARES 100 ETF - MYR,ETF,ETF-Equity,Equity Fund,1.300000,0.950-1.450,0,-4.660000,0.000000,1.439000,-27.880000,0.000000,-3.240000,0.900000,28.600000
7114,DNONCE [s],D'NONCE TECHNOLOGY BHD,Main Market,Industrial Products & Services,Packaging Materials,0.035000,0.025-0.045,10,-0.790000,0.000000,0.240000,-4.440000,0.000000,-3.280000,0.150000,30.390000
5657,PARKSON [s],PARKSON HOLDINGS BERHAD,Main Market,Consumer Products & Services,Retailers,0.175000,0.145-0.260,1,-3.610000,0.000000,1.040000,-4.850000,0.000000,-3.470000,0.170000,201.060000
0178,SEDANIA [s],SEDANIA INNOVATOR BERHAD,Ace Market,Consumer Products & Services,Consumer Services,0.075000,0.070-0.305,2,-0.370000,0.000000,0.104000,-20.450000,0.000000,-3.540000,0.720000,30.600000
6173,BDB [s],BINA DARULAMAN BERHAD,Main Market,Property,Property,0.215000,0.205-0.330,0,-5.480000,0.000000,1.540000,-3.920000,0.000000,-3.560000,0.140000,65.330000
6076,ENCORP [s],ENCORP BHD,Main Market,Property,Property,0.130000,0.090-0.225,0,-3.670000,0.000000,1.020000,-3.540000,0.000000,-3.600000,0.130000,41.170000
0018,LAMBO,LAMBO GROUP BERHAD,Ace Market,Technology,Software,0.005000,0.005-0.005,0,-0.370000,0.000000,0.101000,-1.360000,0.000000,-3.630000,0.050000,7.700000
7053,SEEHUP [s],SEE HUP CONSOLIDATED BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.690000,0.600-0.850,0,-3.290000,0.000000,0.900000,-20.950000,0.000000,-3.660000,0.770000,55.490000
03045,NP,NOVELPLUS TECHNOLOGY BERHAD,Leap Market,Technology,Digital Services,0.275000,0.275-0.275,0,-0.070000,0.000000,0.020000,-372.880000,0.000000,-3.690000,13.750000,110.000000
0369,JSSOLAR [s],JS SOLAR HOLDING BERHAD,Ace Market,Energy,Renewable Energy,0.190000,0.190-0.425,495,-0.590000,0.000000,0.120000,-32.050000,0.000000,-3.710000,1.580000,61.750000
5267,XINHWA [s],XIN HWA HOLDINGS BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.140000,0.110-0.195,2,-2.850000,0.000000,0.760000,-4.920000,0.000000,-3.740000,0.180000,35.790000
0136,GREENYB [s],GREENYIELD BERHAD,Main Market,Consumer Products & Services,Agricultural Products,0.190000,0.160-0.240,880,-0.860000,0.000000,0.228000,-22.200000,0.000000,-3.760000,0.830000,105.310000
03041,1TECH,ONETECH SOLUTIONS HOLDINGS BERHAD,Leap Market,Technology,Software,0.020000,0.020-0.030,0,-0.190000,0.000000,0.050000,-10.540000,0.000000,-3.790000,0.400000,1.540000
0049,OCNCASH [s],OCEANCASH PACIFIC BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.130000,0.130-0.390,1,-1.680000,0.000000,0.443000,-7.720000,0.000000,-3.800000,0.290000,33.900000
3883,MUDA [s],MUDA HOLDINGS BHD,Main Market,Industrial Products & Services,Packaging Materials,0.715000,0.710-1.060,0,-15.900000,2.000000,4.150000,-4.500000,2.800000,-3.830000,0.170000,218.110000
8745,S&FCAP [s],S & F CAPITAL BERHAD,Main Market,Industrial Products & Services,Wood & Wood Products,0.060000,0.055-0.120,0,-0.380000,0.000000,0.100000,-15.630000,0.000000,-3.840000,0.600000,47.220000
3573,LIENHOE [s],LIEN HOE CORPORATION BHD,Main Market,Property,Property,0.150000,0.150-0.265,20,-2.660000,0.000000,0.690000,-5.640000,0.000000,-3.850000,0.220000,54.260000
7203,WANGZNG [s],WANG-ZHENG BHD,Main Market,Consumer Products & Services,Houshold Goods,0.420000,0.345-0.500,200,-4.750000,1.500000,1.210000,-8.840000,3.570000,-3.930000,0.350000,67.470000
2224,SDRED [s],SELANGOR DREDGING BERHAD,Main Market,Property,Property,0.415000,0.390-0.600,2,-7.640000,3.000000,1.942000,-5.430000,7.230000,-3.940000,0.210000,176.840000
7180,SERNKOU [s],SERN KOU RESOURCES BERHAD,Main Market,Consumer Products & Services,Houshold Goods,0.850000,0.745-0.885,0,-0.790000,0.000000,0.200000,-107.900000,0.000000,-3.940000,4.250000,916.380000
5001,MIECO [s],MIECO CHIPBOARD BERHAD,Main Market,Industrial Products & Services,Wood & Wood Products,0.650000,0.620-0.740,120,-1.260000,0.000000,0.320000,-51.540000,0.000000,-3.940000,2.030000,650.000000
0024,JAG [s],JAG BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.330000,0.190-0.345,71,-1.100000,0.000000,0.279000,-29.970000,0.000000,-3.940000,1.180000,249.250000
9601,HWGB [s],HO WAH GENTING BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.110000,0.105-0.255,530,-1.500000,0.000000,0.380000,-7.340000,0.000000,-3.950000,0.290000,27.130000
7181,ARBB [s],ARB BERHAD,Main Market,Technology,Software,0.025000,0.020-0.040,3,-0.640000,0.000000,0.160000,-3.910000,0.000000,-4.000000,0.160000,31.250000
5081,EIG [s],ESTHETICS INTERNATIONAL GROUP BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.185000,0.185-0.300,0,-2.510000,0.000000,0.620000,-7.360000,0.000000,-4.060000,0.300000,43.880000
8885,AVI [s],AVILLION BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.045000,0.030-0.085,2,-0.650000,0.000000,0.153000,-6.920000,0.000000,-4.250000,0.290000,63.730000
7208,EURO [s],EURO HOLDINGS BERHAD,Main Market,Consumer Products & Services,Consumer Services,0.050000,0.045-0.070,4,-0.320000,0.000000,0.073000,-15.600000,0.000000,-4.390000,0.680000,66.400000
7152,JAYCORP [s],JAYCORP BHD,Main Market,Consumer Products & Services,Houshold Goods,0.260000,0.255-0.600,673,-2.950000,1.500000,0.670000,-8.810000,5.770000,-4.410000,0.390000,71.370000
0289,PLYTEC [s],PLYTEC HOLDING BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.140000,0.120-0.300,171,-0.930000,0.000000,0.210000,-15.110000,0.000000,-4.410000,0.670000,84.850000
5316,MSTGOLF [s],MST GOLF GROUP BERHAD,Main Market,Consumer Products & Services,Retailers,0.180000,0.160-0.260,2,-1.160000,0.250000,0.260000,-15.520000,1.390000,-4.460000,0.690000,147.760000
5204,AWANTEC [s],AWANBIRU TECHNOLOGY BERHAD,Main Market,Technology,Digital Services,0.265000,0.265-0.375,684,-0.980000,0.000000,0.213000,-27.050000,0.000000,-4.590000,1.240000,209.350000
1481,ASB [s],ADVANCE SYNERGY BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.070000,0.060-0.100,2,-0.630000,0.050000,0.136000,-11.060000,0.710000,-4.670000,0.520000,177.040000
8672,KAMDAR [s],KAMDAR GROUP(M)BHD,Main Market,Consumer Products & Services,Retailers,0.195000,0.165-0.270,0,-4.820000,0.000000,1.020000,-4.040000,0.000000,-4.730000,0.190000,38.610000
5436,PERSTIM [s],PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,Main Market,Industrial Products & Services,Metals,1.510000,1.420-2.320,79,-13.940000,0.000000,2.930000,-10.830000,0.000000,-4.760000,0.520000,194.940000
8877,EKOVEST [s],EKOVEST BHD,Main Market,Construction,Construction,0.210000,0.205-0.470,63,-3.550000,0.000000,0.710000,-5.920000,0.000000,-5.000000,0.300000,622.740000
0253,INFOTEC [s],INFOLINE TEC GROUP BERHAD,Main Market,Technology,Digital Services,0.360000,0.315-0.860,567,-0.820000,0.000000,0.160000,-44.070000,0.000000,-5.100000,2.250000,130.760000
0305,SINKUNG [s],SIN-KUNG LOGISTICS BERHAD,Ace Market,Transportation & Logistics,Transportation & Logistics Services,0.075000,0.060-0.135,901,-0.360000,0.000000,0.070000,-20.780000,0.000000,-5.160000,1.070000,90.000000
0025,YBS [s],YBS INTERNATIONAL BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.175000,0.175-0.425,7,-2.330000,0.000000,0.450000,-7.500000,0.000000,-5.190000,0.390000,52.100000
7080,PERMAJU [s],PERMAJU INDUSTRIES BHD,Main Market,Consumer Products & Services,Automotive,0.005000,0.005-0.045,1,-0.680000,0.000000,0.130000,-0.740000,0.000000,-5.210000,0.040000,9.790000
7854,TIMWELL [s],TIMBERWELL BHD,Main Market,Industrial Products & Services,Wood & Wood Products,0.900000,0.245-0.910,15,-3.470000,0.000000,0.658000,-25.970000,0.000000,-5.270000,1.370000,80.150000
1902,PINEPAC,PINEHILL PACIFIC BERHAD,Main Market,Plantation,Plantation,0.455000,0.180-0.460,982,-5.210000,0.000000,0.970000,-8.740000,0.000000,-5.370000,0.470000,68.160000
5187,HBGLOB,HB GLOBAL LIMITED,Main Market,Consumer Products & Services,Food & Beverages,0.035000,0.030-0.100,300,-0.600000,0.000000,0.112000,-5.810000,0.000000,-5.380000,0.310000,27.370000
3395,BJCORP,BERJAYA CORPORATION BERHAD,Main Market,Industrial Products & Services,Diversified Industrials,0.265000,0.260-0.305,77,-5.850000,0.000000,1.064000,-4.530000,0.000000,-5.500000,0.250000,1606.960000
4219,BPROP,BERJAYA PROPERTY BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.265000,0.235-0.330,8,-3.760000,0.000000,0.680000,-7.050000,0.000000,-5.520000,0.390000,1325.090000
7022,GTRONIC [s],GLOBETRONICS TECHNOLOGY BERHAD,Main Market,Technology,Semiconductors,0.165000,0.160-0.520,13,-2.220000,0.000000,0.400000,-7.440000,0.000000,-5.550000,0.410000,117.940000
0267,ECA [s],ECA INTEGRATED SOLUTION BERHAD,Ace Market,Technology,Technology Equipment,0.160000,0.130-0.265,2,-0.450000,0.000000,0.080000,-35.920000,0.000000,-5.570000,2.000000,92.650000
5188,CNOUHUA,CHINA OUHUA WINERY HLDGS LTD,Main Market,Consumer Products & Services,Food & Beverages,0.045000,0.030-0.055,200,-0.500000,0.000000,0.090000,-8.980000,0.000000,-5.570000,0.500000,30.060000
7129,ASIAFLE,ASIA FILE CORPORATION BHD,Main Market,Consumer Products & Services,Consumer Services,1.290000,1.260-1.550,782,-21.220000,2.000000,3.798000,-6.080000,1.550000,-5.590000,0.340000,252.810000
7163,PJBUMI [s],PJBUMI BERHAD,Main Market,Industrial Products & Services,Industrial Services,2.680000,0.800-2.850,4,-1.500000,0.000000,0.260000,-178.810000,0.000000,-5.760000,10.310000,219.760000
5035,KNUSFOR [s],KNUSFORD BERHAD,Main Market,Industrial Products & Services,Industrial Services,0.470000,0.355-0.700,5,-12.870000,0.000000,2.232000,-3.650000,0.000000,-5.770000,0.210000,46.830000
7066,YONGTAI [s],YONG TAI BERHAD,Main Market,Property,Property,0.125000,0.110-0.240,2,-3.290000,0.000000,0.570000,-3.800000,0.000000,-5.770000,0.220000,63.370000
5022,PAOS [s],PAOS HOLDINGS BERHAD,Main Market,Consumer Products & Services,Houshold Goods,0.300000,0.230-0.350,501,-2.600000,0.000000,0.450000,-11.530000,0.000000,-5.780000,0.670000,54.350000
7412,SHH [s],SHH RESOURCES HOLDINGS BERHAD,Main Market,Consumer Products & Services,Houshold Goods,1.120000,0.880-1.350,100,-4.580000,0.000000,0.780000,-24.440000,0.000000,-5.870000,1.440000,111.990000
3018,OLYMPIA,OLYMPIA INDUSTRIES BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.055000,0.050-0.075,780,-1.780000,0.000000,0.300000,-3.100000,0.000000,-5.920000,0.180000,56.290000
5183,PCHEM [s],PETRONAS CHEMICALS GROUP BERHAD,Main Market,Industrial Products & Services,Chemicals,5.800000,2.750-5.910,168,-26.780000,7.000000,4.500000,-21.660000,1.210000,-5.950000,1.290000,46400.000000
9946,ETA [s],ETA GROUP BERHAD,Main Market,Consumer Products & Services,Food & Beverages,0.145000,0.090-0.255,549,-0.920000,0.000000,0.150000,-15.790000,0.000000,-6.120000,0.970000,95.360000
7191,ADVENTA [s],ADVENTA BHD,Main Market,Health Care,Health Care Equipment & Services,0.125000,0.120-0.240,63,-1.790000,0.000000,0.290000,-6.990000,0.000000,-6.160000,0.430000,38.200000
0043,MTRONIC [s],METRONIC GLOBAL BERHAD,Main Market,Industrial Products & Services,Industrial Services,0.010000,0.005-0.015,123,-0.570000,0.000000,0.090000,-1.770000,0.000000,-6.280000,0.110000,15.310000
4596,SAPRES [s],SAPURA RESOURCES BERHAD,Main Market,Property,Property,0.225000,0.170-0.320,537,-9.110000,0.000000,1.420000,-2.470000,0.000000,-6.420000,0.160000,58.330000
0210,KHJB,KIM HIN JOO (MALAYSIA) BERHAD,Ace Market,Consumer Products & Services,Retailers,0.105000,0.105-0.155,950,-1.170000,0.100000,0.179000,-8.960000,0.950000,-6.540000,0.590000,39.900000
7036,BORNOIL [s],BORNEO OIL BERHAD,Main Market,Industrial Products & Services,Industrial Services,0.005000,0.005-0.010,122,-0.280000,0.000000,0.040000,-1.800000,0.000000,-6.940000,0.120000,76.090000
7106,SUPERMX,SUPERMAX CORPORATION BHD,Main Market,Health Care,Health Care Equipment & Services,0.265000,0.250-0.895,91,-8.700000,0.000000,1.250000,-3.050000,0.000000,-6.960000,0.210000,865.150000
7094,EUROSP,EUROSPAN HOLDINGS BERHAD,Main Market,Consumer Products & Services,Houshold Goods,3.100000,2.060-3.170,0,-6.640000,0.000000,0.939000,-46.710000,0.000000,-7.070000,3.300000,137.710000
0070,MQTECH [s],MQ TECHNOLOGY BERHAD,Ace Market,Technology,Semiconductors,0.050000,0.045-0.095,890,-2.160000,0.000000,0.300000,-2.320000,0.000000,-7.190000,0.170000,11.330000
4405,TCHONG [s],TAN CHONG MOTOR HOLDINGS BERHAD,Main Market,Consumer Products & Services,Automotive,0.475000,0.280-0.970,1,-29.070000,0.000000,4.010000,-1.630000,0.000000,-7.250000,0.120000,319.200000
5156,XDL,XIDELANG HOLDINGS LTD,Main Market,Consumer Products & Services,Personal Goods,0.010000,0.005-0.020,0,-4.000000,0.000000,0.540000,-0.250000,0.000000,-7.410000,0.020000,21.160000
7050,WONG [s],WONG ENGINEERING CORPORATION BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.145000,0.125-0.210,1,-2.230000,0.000000,0.300000,-6.510000,0.000000,-7.430000,0.480000,36.560000
7215,NIHSIN [s],NI HSIN GROUP BERHAD,Main Market,Consumer Products & Services,Houshold Goods,0.080000,0.075-0.125,972,-1.290000,0.000000,0.170000,-6.180000,0.000000,-7.620000,0.470000,50.020000
5068,LUSTER [s],LUSTER INDUSTRIES BHD.,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.040000,0.035-0.060,3,-0.710000,0.000000,0.090000,-5.630000,0.000000,-7.900000,0.440000,120.910000
0301,ZANTAT [s],ZANTAT HOLDINGS BERHAD,Ace Market,Industrial Products & Services,Chemicals,0.200000,0.150-0.295,736,-1.920000,0.000000,0.240000,-10.430000,0.000000,-7.990000,0.830000,56.950000
7544,QUALITY,QUALITY CONCRETE HOLDINGS BERHAD,Main Market,Industrial Products & Services,Building Materials,1.280000,0.920-1.280,0,-10.710000,0.000000,1.330000,-11.950000,0.000000,-8.050000,0.960000,74.190000
03066,CROESUS [s],CROESUS IT HOLDINGS BERHAD,Leap Market,Technology,Software,0.200000,0.150-0.200,0,-1.260000,0.380000,0.039000,-15.920000,1.900000,-8.050000,5.130000,20.000000
2259,TALAMT [s],TALAM TRANSFORM BERHAD,Main Market,Property,Property,0.080000,0.080-0.160,3,-1.640000,0.000000,0.202000,-4.880000,0.000000,-8.110000,0.400000,94.600000
7076,CBIP [s],CB INDUSTRIAL PRODUCT HOLDING BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",1.130000,1.000-1.330,0,-12.030000,4.000000,1.480000,-9.400000,3.540000,-8.130000,0.760000,557.370000
7139,NICE [s],NICHE CAPITAL EMAS HLDG BHD,Main Market,Consumer Products & Services,Personal Goods,0.090000,0.080-0.150,21,-0.410000,0.000000,0.048000,-22.190000,0.000000,-8.400000,1.860000,146.380000
5184,CYPARK [s],CYPARK RESOURCES BERHAD,Main Market,Energy,Renewable Energy,0.670000,0.530-0.960,43,-6.090000,0.000000,0.720000,-11.000000,0.000000,-8.460000,0.930000,551.290000
0120,VIS,VISDYNAMICS HOLDINGS BERHAD,Ace Market,Technology,Semiconductors,0.195000,0.170-0.280,1,-1.620000,0.500000,0.190000,-12.050000,2.560000,-8.510000,1.030000,51.250000
5371,KIMHIN [s],KIM HIN INDUSTRY BHD,Main Market,Industrial Products & Services,Building Materials,0.865000,0.370-0.885,844,-14.960000,0.000000,1.730000,-5.780000,0.000000,-8.650000,0.500000,134.610000
0048,ANCOMLB [s],ANCOM LOGISTICS BERHAD,Ace Market,Transportation & Logistics,Transportation & Logistics Services,0.075000,0.070-0.110,2,-0.260000,0.000000,0.030000,-28.860000,0.000000,-8.660000,2.500000,35.500000
5090,MEDIAC [s],MEDIA CHINESE INTERNATIONAL LIMITED,Main Market,Telecommunications & Media,Media,0.085000,0.080-0.120,1,-2.770000,0.450000,0.317000,-3.070000,5.290000,-8.720000,0.270000,140.650000
7803,HEXCARE [s],HEXTAR HEALTHCARE BERHAD,Main Market,Health Care,Health Care Equipment & Services,0.080000,0.070-0.145,2,-3.770000,0.000000,0.420000,-2.120000,0.000000,-8.970000,0.190000,95.470000
0195,BINACOM [s],BINASAT COMMUNICATIONS BERHAD,Ace Market,Telecommunications & Media,Telecommunications Service Providers,0.070000,0.060-0.170,1,-1.990000,0.000000,0.220000,-3.520000,0.000000,-9.050000,0.320000,42.300000
7186,SWSCAP [s],SWS CAPITAL BERHAD,Main Market,Consumer Products & Services,Houshold Goods,0.105000,0.090-0.180,0,-4.420000,0.000000,0.480000,-2.370000,0.000000,-9.210000,0.220000,31.740000
7217,EMETALL [s],EONMETALL GROUP BERHAD,Main Market,Industrial Products & Services,Metals,0.265000,0.195-0.300,0,-11.850000,0.000000,1.270000,-2.240000,0.000000,-9.330000,0.210000,105.790000
5738,CHHB [s],COUNTRY HEIGHTS HOLDINGS BHD,Main Market,Property,Property,0.165000,0.150-0.280,0,-17.730000,0.000000,1.790000,-0.930000,0.000000,-9.910000,0.090000,53.760000
5066,NTPM [s],NTPM HOLDINGS BERHAD,Main Market,Consumer Products & Services,Houshold Goods,0.195000,0.180-0.305,1,-4.370000,0.400000,0.440000,-4.460000,2.050000,-9.930000,0.440000,219.020000
0152,DGB,DGB ASIA BERHAD,Ace Market,Technology,Software,0.035000,0.025-0.060,44,-4.340000,0.000000,0.430000,-0.810000,0.000000,-10.090000,0.080000,11.570000
03056,SAFETY,SAFETYWARE GROUP BERHAD,Leap Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.190000,0.190-0.190,0,-0.360000,0.000000,0.035000,-52.780000,0.000000,-10.280000,5.430000,60.650000
0041,HONGSENG,HONG SENG CONSOLIDATED BERHAD,Main Market,Technology,Software,0.010000,0.005-0.010,7,-0.540000,0.000000,0.052000,-1.850000,0.000000,-10.500000,0.190000,56.200000
7096,JOE,JOE HOLDING BERHAD,Main Market,Industrial Products & Services,Auto Parts,0.055000,0.040-0.090,1,-4.730000,0.000000,0.450000,-1.160000,0.000000,-10.500000,0.120000,16.830000
7013,HUBLINE [s],HUBLINE BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.055000,0.025-0.055,101,-0.420000,0.000000,0.040000,-13.020000,0.000000,-10.560000,1.370000,235.950000
0086,YGL [s],YGL CONVERGENCE BERHAD,Ace Market,Technology,Software,0.070000,0.070-0.145,100,-0.520000,0.000000,0.049000,-13.360000,0.000000,-10.610000,1.420000,19.160000
5197,FLBHD [s],FOCUS LUMBER BERHAD,Main Market,Industrial Products & Services,Wood & Wood Products,0.210000,0.200-0.335,140,-6.490000,2.000000,0.600000,-3.230000,9.520000,-10.820000,0.350000,48.390000
5040,MERIDIAN [s],MERIDIAN BERHAD,Main Market,Property,Property,0.025000,0.010-0.055,0,-2.400000,0.000000,0.220000,-1.040000,0.000000,-10.890000,0.110000,6.340000
3565,WCEHB,WCE HOLDINGS BERHAD,Main Market,Construction,Construction,0.660000,0.630-0.780,1,-2.900000,0.000000,0.263000,-22.760000,0.000000,-11.030000,2.510000,2178.210000
5095,HEVEA [s],HEVEABOARD BHD,Main Market,Industrial Products & Services,Wood & Wood Products,0.130000,0.120-0.240,631,-7.080000,1.000000,0.640000,-1.840000,7.690000,-11.070000,0.200000,73.810000
7209,CHEETAH [s],CHEETAH HOLDINGS BHD,Main Market,Consumer Products & Services,Personal Goods,0.130000,0.070-0.140,3,-2.220000,0.000000,0.200000,-5.850000,0.000000,-11.110000,0.650000,63.210000
0825EA,EQ8SID [s],EQ8 MSCI SEA ISLAMIC DIVIDEND ETF,ETF,ETF-Equity,Equity Fund,0.740000,0.642-0.800,0,-7.900000,0.600000,0.711000,-9.360000,0.810000,-11.110000,1.040000,43.660000
0272,TTVHB [s],TT VISION HOLDINGS BERHAD,Ace Market,Technology,Semiconductors,0.160000,0.135-0.765,895,-2.470000,0.000000,0.220000,-6.480000,0.000000,-11.220000,0.730000,76.740000
0371,CAMAROE,CAMAROE BERHAD,Ace Market,Consumer Products & Services,Agricultural Products,0.080000,0.075-0.165,121,-0.770000,0.000000,0.050000,-10.450000,0.000000,-11.480000,1.600000,39.600000
3158,YNHPROP [s],YNH PROPERTY BERHAD,Main Market,Property,Property,0.240000,0.210-0.435,7,-21.160000,0.000000,1.820000,-1.130000,0.000000,-11.630000,0.130000,126.960000
0153,OVERSEA,OVERSEA ENTERPRISE BERHAD,Ace Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.045000,0.020-0.060,12,-0.590000,0.000000,0.050000,-7.680000,0.000000,-11.720000,0.900000,102.590000
0050,SYSTECH [s],SYSTECH BHD,Ace Market,Technology,Software,0.155000,0.125-0.230,19,-0.970000,0.000000,0.082000,-16.030000,0.000000,-11.780000,1.890000,109.860000
0133,SANICHI [s],SANICHI TECHNOLOGY BHD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.070000,0.060-0.140,569,-15.960000,0.000000,1.310000,-0.440000,0.000000,-12.180000,0.050000,11.500000
4065,PPB [s],PPB GROUP BERHAD,Main Market,Consumer Products & Services,Food & Beverages,11.500000,8.230-12.580,13,-192.070000,42.000000,15.550000,-5.990000,3.650000,-12.350000,0.740000,16359.890000
0823EA,PAM-C50,PRINCIPAL FTSE CHINA 50 ETF,ETF,ETF-Equity,Equity Fund,1.400000,1.300-1.650,0,-19.640000,0.000000,1.529000,-7.130000,0.000000,-12.840000,0.920000,5.460000
0275,OPPSTAR [s],OPPSTAR BERHAD,Ace Market,Technology,Semiconductors,0.200000,0.195-0.605,15,-2.590000,0.000000,0.200000,-7.730000,0.000000,-12.930000,1.000000,128.270000
0038,ARTRONIQ [s],ARTRONIQ BERHAD,Ace Market,Industrial Products & Services,Chemicals,0.135000,0.065-0.170,7,-1.650000,0.000000,0.126000,-8.170000,0.000000,-13.140000,1.070000,60.580000
7219,AIZO [s],AIZO GROUP BERHAD,Main Market,Industrial Products & Services,Building Materials,0.035000,0.030-0.110,1,-0.660000,0.000000,0.050000,-5.270000,0.000000,-13.270000,0.700000,69.760000
0055,SERSOL [s],SERSOL BERHAD,Ace Market,Industrial Products & Services,Chemicals,0.035000,0.015-0.065,45,-0.270000,0.000000,0.020000,-12.840000,0.000000,-13.620000,1.750000,28.160000
0155,MGRC [s],MALAYSIAN GENOMICS RESOURCE CENTRE BERHAD,Ace Market,Health Care,Health Care Equipment & Services,0.200000,0.145-0.300,1,-1.580000,0.000000,0.115000,-12.670000,0.000000,-13.720000,1.740000,30.190000
0116,FOCUS,FOCUS DYNAMICS GROUP BERHAD,Ace Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.005000,0.005-0.025,4,-0.260000,0.000000,0.019000,-1.920000,0.000000,-13.970000,0.270000,31.860000
0103,MNC,M N C WIRELESS BERHAD,Ace Market,Telecommunications & Media,Telecommunications Equipment,0.055000,0.050-0.135,100,-3.290000,0.000000,0.232000,-1.670000,0.000000,-14.150000,0.240000,13.090000
7149,ENGKAH [s],ENG KAH CORPORATION BERHAD,Main Market,Consumer Products & Services,Houshold Goods,0.180000,0.180-0.330,0,-5.680000,0.000000,0.400000,-3.170000,0.000000,-14.200000,0.450000,22.230000
03023,SMILE [s],SMILE-LINK HEALTHCARE GLOBAL BERHAD,Leap Market,Health Care,Health Care Providers,0.120000,0.080-0.130,0,-1.680000,0.000000,0.117000,-7.130000,0.000000,-14.430000,1.030000,30.270000
4324,HENGYUAN,HENGYUAN REFINING COMPANY BERHAD,Main Market,Energy,Oil & Gas Producers,1.400000,0.720-2.120,177,-43.370000,0.000000,3.001000,-3.230000,0.000000,-14.450000,0.470000,840.060000
6009,P&O,PACIFIC & ORIENT BERHAD,Main Market,Financial Services,Insurance,0.555000,0.545-0.755,2,-13.470000,0.000000,0.890000,-4.120000,0.000000,-15.130000,0.620000,164.360000
7184,G3 [s],G3 GLOBAL BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.010000,0.010-0.025,3,-0.150000,0.000000,0.010000,-6.600000,0.000000,-15.140000,1.000000,41.510000
0165,XOX [s],XOX BHD,Ace Market,Telecommunications & Media,Telecommunications Service Providers,0.145000,0.145-0.510,1,-10.380000,0.000000,0.631000,-1.400000,0.000000,-16.470000,0.230000,26.950000
7498,RALCO [s],RALCO CORPORATION BHD,Main Market,Industrial Products & Services,Chemicals,1.060000,0.495-1.180,4,-13.750000,0.000000,0.830000,-7.710000,0.000000,-16.570000,1.280000,53.840000
0156,MPAY [s],MANAGEPAY SYSTEMS BERHAD,Ace Market,Technology,Software,0.065000,0.060-0.095,2,-1.330000,0.000000,0.080000,-4.900000,0.000000,-16.590000,0.810000,67.090000
5157,SG [s],SAUDIGOLD GROUP BERHAD,Main Market,Consumer Products & Services,Food & Beverages,0.010000,0.005-0.015,1,-1.270000,0.000000,0.076000,-0.790000,0.000000,-16.650000,0.130000,15.620000
0190,ESAFE [s],EVERSAFE RUBBER BERHAD,Ace Market,Industrial Products & Services,Auto Parts,0.075000,0.075-0.175,200,-3.450000,0.000000,0.202000,-2.180000,0.000000,-17.070000,0.370000,18.040000
8532,PERTAMA [s],PERTAMA DIGITAL BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.095000,0.035-0.180,0,-0.690000,0.000000,0.040000,-13.840000,0.000000,-17.160000,2.370000,41.630000
7315,AHB [s],AHB HOLDINGS BERHAD,Main Market,Consumer Products & Services,Consumer Services,0.035000,0.020-0.040,0,-0.760000,0.000000,0.044000,-4.590000,0.000000,-17.340000,0.800000,31.370000
5037,COMPUGT [s],COMPUGATES HOLDINGS BERHAD,Main Market,Industrial Products & Services,Industrial Services,0.015000,0.010-0.020,20,-0.350000,0.000000,0.020000,-4.260000,0.000000,-17.620000,0.750000,90.760000
5161,JCY [s],JCY INTERNATIONAL BERHAD,Main Market,Technology,Technology Equipment,0.300000,0.250-0.440,8,-4.800000,0.000000,0.269000,-6.260000,0.000000,-17.810000,1.110000,645.140000
